work_id,size_id,sale_price,regular_price
5225,24,85,85
5227,3629,355,635
5229,3020,275,475
5231,24,85,85
5233,3624,315,555
5235,3624,315,555
5237,3624,315,555
5239,36,125,125
5241,3624,315,555
5245,3624,315,555
5243,2430,285,495
5249,36,125,125
5251,3624,315,555
185335,3629,355,635
5253,3624,315,555
5255,36,125,125
5257,3624,315,555
185287,3624,315,555
5147,3624,315,555
155152,3624,315,555
185294,3624,315,555
185344,3024,285,495
5263,3624,315,555
5265,3624,315,555
185301,3624,315,555
5267,2436,315,555
5269,3629,355,635
128494,2016,195,315
126467,2016,195,315
126478,2016,195,315
126588,2016,195,315
128593,2016,195,315
128582,2016,195,315
126544,2016,195,315
129348,1620,195,315
126610,2016,195,315
128884,2416,215,355
128505,30,95,95
128827,2416,215,355
126621,2016,195,315
126632,2016,195,315
127534,2016,195,315
128604,2016,195,315
126687,2016,195,315
126643,30,95,95
126654,2016,195,315
129238,1620,195,315
127600,2016,195,315
127611,2016,195,315
128893,2416,215,355
126665,2016,195,315
126797,2016,195,315
129106,1620,195,315
127017,2016,195,315
127138,2016,195,315
126808,2016,195,315
128875,2416,215,355
128362,2016,195,315
128373,2016,195,315
127105,2016,195,315
129161,1620,195,315
127281,2016,195,315
127402,2016,195,315
128983,2416,215,355
129216,1620,195,315
126775,2016,195,315
126676,2016,195,315
129227,1620,195,315
129249,1620,195,315
127622,2016,195,315
127633,2016,195,315
127644,2016,195,315
127666,2016,195,315
127655,2016,195,315
127677,2016,195,315
126928,2016,195,315
127688,2016,195,315
127699,2016,195,315
128818,2416,215,355
127710,2016,195,315
129260,1620,195,315
126881,2016,195,315
126412,2016,195,315
126456,2016,195,315
128296,2016,195,315
129282,1620,195,315
128285,2016,195,315
129010,2416,215,355
129001,2416,215,355
129271,1620,195,315
129293,1620,195,315
128329,2016,195,315
128340,2016,195,315
129046,2416,215,355
128318,2016,195,315
128351,2016,195,315
129019,2416,215,355
128384,2016,195,315
128809,2416,215,355
128395,30,95,95
128406,2016,195,315
129028,2416,215,355
128417,2016,195,315
127556,2016,195,315
128428,2016,195,315
129037,2416,215,355
129304,1620,195,315
128439,2016,195,315
128450,30,95,95
129315,1620,195,315
129326,1620,195,315
129337,1620,195,315
126903,2016,195,315
128857,2416,215,355
129139,1620,195,315
128527,2016,195,315
128516,2016,195,315
128758,2016,195,315
128736,2016,195,315
128747,2016,195,315
128549,2016,195,315
128538,2016,195,315
128560,2016,195,315
128571,2016,195,315
126599,2016,195,315
128274,2016,195,315
126786,2016,195,315
128626,2016,195,315
126709,2016,195,315
126764,2016,195,315
128911,2416,215,355
128920,2416,215,355
129117,1620,195,315
127039,2016,195,315
128648,30,95,95
126819,2016,195,315
126939,2016,195,315
126950,3024,265,455
126961,2016,195,315
129381,,405,725
127171,2016,195,315
126859,2016,195,315
127523,2016,195,315
127193,2016,195,315
127028,2016,195,315
127204,2016,195,315
129194,1620,195,315
127072,2016,195,315
127083,2016,195,315
129150,1620,195,315
126870,2016,195,315
128902,2416,215,355
127424,2016,195,315
127435,2016,195,315
127413,2016,195,315
127446,2016,195,315
127567,2016,195,315
127479,2016,195,315
129172,1620,195,315
126698,2016,195,315
127116,2016,195,315
128947,2416,215,355
127094,30,95,95
126914,2016,195,315
126753,2016,195,315
127468,2016,195,315
127182,2016,195,315
128956,2416,215,355
127127,2016,195,315
127149,2016,195,315
129128,1620,195,315
127061,2016,195,315
127512,2016,195,315
129183,1620,195,315
127226,2016,195,315
127259,2016,195,315
127248,2016,195,315
127160,2016,195,315
129205,1620,195,315
126892,2016,195,315
129095,1620,195,315
126720,2016,195,315
126984,2016,195,315
126973,2016,195,315
127237,2016,195,315
128974,2416,215,355
127369,2016,195,315
128659,2016,195,315
127292,2016,195,315
127303,2016,195,315
128965,2416,215,355
127314,2016,195,315
127358,2016,195,315
127347,2016,195,315
127325,2016,195,315
127336,2016,195,315
127380,2016,195,315
127391,2016,195,315
127050,2016,195,315
128929,2416,215,355
127006,2016,195,315
128637,30,95,95
126995,2016,195,315
127490,2016,195,315
127589,2016,195,315
127578,2016,195,315
127270,2016,195,315
126731,2016,195,315
126742,2016,195,315
127215,2016,195,315
128714,2016,195,315
127457,2016,195,315
127501,2016,195,315
128938,2416,215,355
128670,2016,195,315
128681,2016,195,315
128692,2016,195,315
129084,1620,195,315
128725,2016,195,315
128703,2016,195,315
129055,2416,215,355
129359,1620,195,315
129370,1620,195,315
128780,2016,195,315
129064,30,95,95
128769,2016,195,315
126830,2016,195,315
128866,2416,215,355
126445,2016,195,315
129390,1624,215,355
22605,1620,215,355
195460,40,145,145
22606,1620,215,355
22607,1620,215,355
22604,1620,215,355
22608,1620,215,355
22609,2416,235,395
22610,1620,215,355
22611,1620,215,355
195432,36,125,125
22614,1620,215,355
22613,1620,215,355
22612,1624,235,395
22615,1620,215,355
22616,1624,235,395
22617,1620,215,355
22618,1620,215,355
22619,1620,215,355
22620,1624,235,395
22622,1620,215,355
22621,1620,215,355
6711,30,95,95
6763,2016,195,315
6769,1620,195,315
6773,2016,195,315
6775,2016,195,315
6809,2416,215,355
6791,2416,215,355
6733,2016,195,315
6793,2016,195,315
6795,2016,195,315
208541,2016,195,315
6797,2016,195,315
6801,2016,195,315
6799,2016,195,315
6803,2416,215,355
6805,2416,215,355
6889,2016,195,315
6807,2016,195,315
6811,2416,215,355
6813,30,95,95
6815,3024,265,455
6821,2016,195,315
6823,30,95,95
6825,2016,195,315
198332,30,95,95
6827,2416,215,355
198321,30,95,95
6829,1624,215,355
6831,2416,215,355
6835,1620,195,315
6833,1620,195,315
6837,2016,195,315
6839,2016,195,315
6841,2016,195,315
6819,2016,195,315
208504,3226,285,495
6817,1620,195,315
6741,2016,195,315
6843,2016,195,315
6845,2016,195,315
6847,2016,195,315
208564,2016,195,315
6849,30,95,95
6851,2922,255,395
6855,1620,195,315
6853,1620,195,315
6789,2416,215,355
6857,2016,195,315
6859,2416,215,355
6861,2016,195,315
6863,2016,195,315
208496,3024,265,455
6865,2016,195,315
6783,2016,195,315
6867,2016,195,315
6781,2016,195,315
6787,2416,215,355
6871,2016,195,315
6873,24,85,85
6874,2416,215,355
208586,2016,195,315
208515,2922,255,435
6761,2016,195,315
6759,2016,195,315
6785,2016,195,315
6779,2016,195,315
6777,2416,215,355
6881,2416,215,355
6883,30,95,95
6885,1620,195,315
6887,2016,195,315
6891,2416,215,355
208524,3020,255,435
185523,4824,375,685
185531,4824,375,685
185539,4824,375,685
185547,4824,375,685
23402,4824,375,685
185563,4824,375,685
185571,4824,375,685
185579,4824,375,685
185587,4824,375,685
23404,2430,285,505
185595,4824,375,685
185701,3624,315,555
185603,4824,375,685
185708,3624,315,555
185611,4824,375,685
185619,4824,375,685
185627,4824,375,685
185635,4824,375,685
198888,30,95,95
185380,2430,285,505
185715,3624,315,555
185396,2436,315,565
185722,3624,315,555
185643,4824,375,685
185651,4824,375,685
21220,2016,215,355
21222,1620,215,355
21224,2416,235,395
21228,1620,215,355
21230,1620,215,355
21232,1624,235,395
21234,2016,215,355
21226,1620,215,355
21236,1620,215,355
21240,2016,215,355
21244,1620,215,355
21242,1620,215,355
21246,2016,215,355
21248,2016,215,355
21250,1620,215,355
21254,1620,215,355
21256,2016,215,355
21258,2016,215,355
21260,2016,215,355
21262,2016,215,355
21264,1620,215,355
21266,2020,245,415
21268,1620,215,355
21270,2016,215,355
21272,2416,235,395
21274,1624,235,395
21276,2016,215,355
21278,1620,215,355
21280,2016,215,355
21281,2016,215,355
21283,2016,215,355
21285,1620,215,355
21287,1620,215,355
21289,1620,215,355
6897,2416,215,345
6943,2436,295,505
6945,1624,215,345
6961,1624,215,345
197810,36,125,125
6963,1624,215,345
6965,1624,215,345
6967,24,85,85
197832,36,125,125
6969,30,95,95
6971,1624,215,345
6973,1620,195,305
6975,1620,195,305
6983,24,85,85
6985,1624,215,345
6989,30,95,95
6991,24,85,85
6987,1624,215,345
6995,36,125,125
6993,1624,215,345
6997,2040,275,465
7001,1624,215,345
7003,30,95,95
7005,24,85,85
7007,1624,215,345
7009,1624,215,345
7013,40,145,145
7011,1624,215,345
7017,1624,215,345
7015,30,95,95
7019,1620,195,305
7021,1624,215,345
7023,1624,215,345
7027,2436,295,505
7029,2436,295,505
7031,1624,215,345
7033,1624,215,345
7035,1624,215,345
7069,1624,215,345
7037,36,125,125
7039,1624,215,345
7041,36,125,125
7043,24,85,85
7025,1624,215,345
7045,,255,425
7049,1624,215,345
7047,1624,215,345
6999,1624,215,345
7051,1624,215,345
7053,1620,195,305
7055,1624,215,345
7057,1620,195,305
7059,30,95,95
7061,1620,195,305
7063,1624,215,345
7065,1624,215,345
7067,1624,215,345
7071,2416,215,345
7073,36,125,125
7077,3624,295,505
7075,24,85,85
197854,40,145,145
198909,24,85,85
7079,1624,215,345
7087,1624,215,345
7081,24,85,85
7820,1624,215,345
7083,1624,215,345
7085,1624,215,345
7091,1624,215,345
6957,1620,195,305
7093,1620,195,305
6959,1620,195,305
7095,2416,215,345
7097,24,85,85
7099,30,95,95
7101,1624,215,345
7103,1624,215,345
7105,1624,215,345
6955,1624,215,345
6951,1624,215,345
6953,1620,195,305
7107,1624,215,345
7109,1624,215,345
197843,36,125,125
198899,24,85,85
6947,1624,215,345
182420,1620,195,315
182277,2016,195,315
182478,2020,235,395
25609,30,95,95
182431,1620,195,315
182469,2020,235,395
25611,1620,195,315
25613,30,95,95
182288,2016,195,315
182299,2016,195,315
25615,2016,195,315
182310,2016,195,315
182460,2020,235,395
25617,2016,195,315
25619,2416,215,355
25621,1620,195,315
25623,2016,195,315
182107,2416,215,355
182321,2016,195,315
182332,2016,195,315
182343,2016,195,315
25625,2016,195,315
198923,36,125,125
28028,2024,245,425
28032,2024,245,425
28034,30,95,95
206976,30,95,95
28036,3629,415,645
28038,2030,275,485
28040,30,95,95
28042,3636,425,725
31702,2416,235,405
31704,2416,235,405
31706,3024,285,495
31708,2016,215,365
27407,2016,215,355
27409,2016,215,355
27411,1620,215,355
27413,2016,215,355
27415,1624,235,395
27417,1624,235,395
27419,1624,235,395
27421,1624,235,395
27423,30,95,95
27425,24,85,85
27427,2416,235,395
27429,2020,245,415
27431,1620,215,355
27433,1624,235,395
27435,1620,215,355
27437,1624,235,395
27439,1620,215,355
27441,1620,215,355
27443,1620,215,355
27445,1620,215,355
27447,1620,215,355
27449,2020,245,415
27451,2416,235,395
27453,1620,215,355
27455,1624,235,395
27459,2016,215,355
27457,2020,245,415
27461,1620,215,355
27463,2416,235,395
27465,1620,215,355
27467,1624,235,395
27469,30,95,95
27471,2416,235,395
27473,1620,215,355
27475,2020,245,415
27477,1624,235,395
27479,1620,215,355
27481,2416,235,395
27197,2016,215,355
27199,,295,515
27201,1620,215,355
27203,1620,215,355
27207,1620,215,355
6088,2016,195,315
6218,2016,195,315
207095,36,125,125
6076,2016,195,315
6078,3226,285,495
6080,24,85,85
6084,2016,195,315
207106,36,125,125
6086,30,95,95
6202,2016,195,315
198582,30,95,95
6090,2416,215,355
208409,3024,265,455
6092,24,85,85
6094,2416,215,355
6098,,415,775
6102,24,85,85
6104,30,95,95
6106,1620,195,315
6204,2016,195,315
6096,48,165,165
6126,2016,195,315
6128,1620,195,315
6130,2416,215,355
6132,1620,195,315
6186,2016,195,315
6184,2016,195,315
6134,2016,195,315
6158,2416,215,355
6160,2416,215,355
6166,2016,195,315
6164,2016,195,315
6168,24,85,85
6170,24,85,85
6172,2016,195,315
6174,1624,215,355
6216,2016,195,315
6176,24,85,85
6082,1620,195,315
6178,24,85,85
6180,24,85,85
6352,2016,195,315
6182,1620,195,315
6188,1620,195,315
6190,24,85,85
6192,24,85,85
6194,2016,195,315
6196,2016,195,315
6208,2016,195,315
6210,2030,255,435
6212,2016,195,315
6214,,345,535
208430,24,85,85
6220,2016,195,315
6222,2016,195,315
6060,2016,195,315
6238,1620,195,315
6240,1620,195,315
208460,3020,255,435
6072,2016,195,315
6242,2016,195,315
6244,2016,195,315
6246,24,85,85
6146,3216,235,395
6248,24,85,85
6252,30,95,95
6250,2016,195,315
6228,24,85,85
6232,2016,195,315
6234,2016,195,315
6230,1620,195,315
6226,24,85,85
6236,2016,195,315
6254,2016,195,315
6256,24,85,85
6258,2016,195,315
6260,24,85,85
6262,36,125,125
208440,3624,295,515
6264,2416,215,355
6266,30,95,95
6108,2016,195,315
6268,30,95,95
6270,2016,195,315
6154,2016,195,315
6272,1620,195,315
6274,1620,195,315
208390,2416,215,355
6156,2416,215,355
6148,2016,195,315
6114,2416,215,355
6224,2016,195,315
6276,2416,215,355
6144,2016,195,315
6278,24,85,85
6280,3226,285,495
6112,36,125,125
6282,2016,195,315
6284,2016,195,315
6286,2416,215,355
6288,3226,285,495
6292,3226,285,495
6294,24,85,85
6296,2016,195,315
6118,2016,195,315
6300,2016,195,315
6298,2416,215,355
6302,2016,195,315
6150,2016,195,315
6304,2016,195,315
6306,2416,215,355
6110,24,85,85
207117,36,125,125
6308,2016,195,315
6310,2016,195,315
6312,24,85,85
6142,30,95,95
6318,24,85,85
6138,1620,195,315
6320,30,95,95
208399,3226,285,495
6322,24,85,85
6116,2016,195,315
6324,30,95,95
6326,2016,195,315
6140,2016,195,315
6330,40,145,145
6120,2016,195,315
6122,2416,215,355
6332,2416,215,355
6124,2016,195,315
6334,1620,195,315
6336,2016,195,315
6338,2016,195,315
208450,2430,265,455
6340,24,85,85
6342,,445,815
6344,1620,195,315
6346,24,85,85
6100,2016,195,315
6350,3024,265,455
6354,36,125,125
6356,2016,195,315
6358,2016,195,315
6364,2416,215,355
6360,2416,215,355
6362,2016,195,315
6366,2016,195,315
6368,24,85,85
6370,2016,195,315
208379,2430,265,455
208368,3226,285,495
208470,1620,195,315
6372,2016,195,315
6374,1620,195,315
6376,1620,195,315
6378,24,85,85
208420,2430,265,455
119306,3624,405,665
24273,48,165,165
119365,3624,405,665
119297,3624,395,665
24277,3624,405,665
119356,36,125,125
119345,36,125,125
119247,36,125,125
119336,36,125,125
119203,3624,405,665
24281,36,125,125
24283,36,125,125
24285,36,125,125
24287,36,125,125
119229,36,125,125
24289,24,85,85
119265,3629,435,745
24291,48,165,165
24295,3624,395,665
119277,36,125,125
119256,30,95,95
23514,48,165,165
23516,36,125,125
23518,48,165,165
23522,40,145,145
23520,3024,325,535
23524,40,145,145
23526,2436,365,595
23528,3024,325,535
23530,3024,365,535
23532,30,95,95
23534,36,125,125
23536,36,125,125
23538,2430,325,535
19149,2016,215,355
19151,1620,215,355
19153,1620,215,355
19155,1624,235,395
19157,1624,235,395
19159,2416,235,395
19161,24,85,85
19163,2016,215,355
19165,2016,215,355
19167,2416,235,395
19169,2416,235,395
19171,2416,235,395
19173,2416,235,395
19175,2416,235,395
19177,2016,215,355
19179,2430,285,495
19181,2016,215,355
19183,24,85,85
19185,1620,215,355
19187,24,85,85
19189,1620,215,355
19191,1620,215,355
19193,2416,235,395
19195,1624,235,395
19197,2416,235,395
19199,2416,235,395
19201,1620,215,355
31908,3624,335,605
31910,2430,305,545
31912,3624,335,605
31914,3624,335,605
185063,3030,335,605
31916,3624,335,605
31918,3624,335,605
31920,3624,335,605
28239,30,95,95
28241,2430,315,485
188137,1620,215,345
28243,36,125,125
28245,1620,215,345
19930,1620,215,355
19932,2016,215,355
19934,2416,235,395
19936,30,95,95
19938,2020,245,415
19940,1620,215,355
19942,1624,235,395
19944,24,85,85
19946,1620,215,355
198951,2016,215,355
19948,1620,215,355
19950,2016,215,355
198973,30,95,95
19952,2016,215,355
19954,1620,215,355
19956,3216,255,435
19958,2016,215,355
19960,1620,215,355
19962,1620,215,355
19964,1620,215,355
19966,1620,215,355
19968,1620,215,355
19970,2016,215,355
19972,2020,245,415
198942,2424,265,455
19974,2416,235,395
19976,1620,215,355
19978,1624,235,395
19980,2416,235,395
19982,2016,215,355
19984,2016,215,355
19986,1624,235,395
19988,1620,215,355
19990,24,85,85
19992,2016,215,355
19994,2016,215,355
19996,3020,275,475
19998,1624,235,395
20000,2020,245,415
20004,2020,245,415
20002,2020,245,415
20006,2424,265,455
198962,30,95,95
20008,3216,255,435
20010,1620,215,355
20012,2416,235,395
20014,2020,245,415
20018,1620,215,355
20016,1620,215,355
20020,2430,285,495
20022,1620,215,355
20024,24,85,85
2186,2020,225,365
2190,2416,215,345
2192,2416,215,345
2194,2016,195,305
2198,30,95,95
2200,2416,215,345
2202,36,125,125
208186,3030,315,545
2204,1620,195,305
2206,37,355,595
2258,3537,365,635
2208,39,355,575
2210,1620,195,305
2212,3226,285,485
2214,30,95,95
2218,3226,285,485
2224,1624,215,345
2226,24,85,85
198301,36,125,125
205458,40,145,145
198277,30,95,95
2238,5691,945,1655
2240,24,85,85
2242,2016,195,305
2244,2016,195,305
2246,2016,195,305
198289,30,95,95
2248,3024,265,445
2252,40,315,535
2250,2416,215,345
2254,2016,195,305
208069,3226,285,485
2378,24,85,85
2260,24,85,85
2262,2416,215,345
2268,1620,195,305
2270,30,95,95
2266,2016,195,305
2272,24,85,85
208285,2632,285,485
2274,2020,225,365
2276,1624,215,345
2280,24,85,85
2282,1620,195,305
2284,1620,195,305
2288,2020,225,365
2286,24,85,85
2278,2632,285,485
2290,,325,545
2292,1624,215,345
2296,24,85,85
2298,2016,195,305
208154,3020,255,425
2300,30,95,95
2294,2416,215,345
208313,4024,335,525
2302,1624,215,345
2304,1624,215,345
2306,2016,195,305
2308,2416,215,345
2078,2416,215,345
2310,2416,215,345
2312,2416,215,345
2314,2016,195,305
2316,4824,355,625
2318,30,95,95
2320,2416,215,345
2322,30,95,95
2324,2016,195,305
2326,2016,195,305
2328,2416,215,345
2330,1620,195,305
208163,3024,265,445
2332,30,95,95
2334,1624,215,345
2336,40,125,125
2338,24,85,85
208216,3226,285,485
2342,1620,195,305
2344,2416,215,345
208078,36,125,125
2348,2016,195,305
2350,2016,195,305
2346,2016,195,305
2352,2416,215,345
2354,2416,215,345
2356,36,125,125
205477,36,125,125
2358,2416,215,345
2362,36,125,125
2360,2016,195,305
208200,36,315,525
2144,,325,515
2142,,325,535
2364,40,145,145
2366,24,85,85
2368,30,95,95
2384,2016,195,305
2370,2016,195,305
2340,2020,225,365
2372,2416,215,345
2374,40,145,145
2376,2416,215,345
2382,2420,225,365
2388,2430,265,445
2390,3226,285,485
2392,2430,265,445
2394,3624,295,505
198791,36,125,125
2398,,335,535
2400,2016,195,305
2402,,255,425
2404,2016,195,305
2406,30,95,95
2408,2016,195,305
2228,24,85,85
2410,2416,215,345
2414,2016,195,305
2412,3024,265,455
2416,2416,215,345
2418,2016,195,305
2420,2416,215,345
2422,2016,195,305
2424,2016,195,305
2426,2016,195,305
2428,2016,195,305
2430,2416,215,345
2432,24,85,85
2434,3024,265,445
2216,2016,195,305
2436,1620,195,305
208263,3020,255,425
2438,2016,195,305
208256,37,335,585
2236,2416,215,345
2440,2016,195,305
2442,2424,245,405
2444,2416,215,345
2230,2016,195,305
2446,3629,335,585
2448,1620,195,305
2450,1620,195,305
2456,3226,285,485
2454,3226,285,485
208324,3226,285,485
2232,2416,215,345
2234,2016,195,305
2458,36,125,125
2460,2020,225,365
2462,2020,225,365
2464,2020,225,365
2468,24,85,85
2470,2016,195,305
2474,2020,225,365
2472,2020,225,365
2466,39,385,595
2476,3030,315,545
2478,2420,225,365
2480,1620,195,305
2484,1624,215,345
2482,79,1075,2055
2486,3624,295,505
2488,1620,195,305
2490,2016,195,305
2492,2016,195,305
2494,2420,225,365
2496,2016,195,305
2500,2416,215,345
2498,24,85,85
2502,2416,215,345
2504,24,85,85
2506,2416,215,345
208230,3629,335,585
2220,2416,215,345
2508,2020,225,365
2510,1624,215,345
2512,,325,535
2514,48,165,165
2516,2016,195,305
205491,40,145,145
2518,3629,335,585
2520,2016,195,305
2522,,365,645
2524,2416,215,345
2526,2016,195,305
2222,40,145,145
2528,1624,215,345
2530,,225,365
2452,30,95,95
2532,24,85,85
2534,2016,195,305
2538,36,125,125
2540,2424,245,405
2536,30,95,95
2542,2016,195,305
2544,2416,215,345
2546,2016,195,305
2548,30,95,95
2550,1624,215,345
2552,2016,195,305
2554,2016,195,305
2556,2020,225,365
2558,,325,525
2560,3226,285,485
2562,30,95,95
2564,1620,195,305
208245,3024,265,445
2566,24,85,85
2568,3629,335,585
2570,3030,315,545
2572,2416,215,345
2574,2424,245,405
2576,30,95,95
2578,2016,195,305
2048,2016,195,305
198777,36,125,125
2580,1620,195,305
2582,30,95,95
2602,1620,195,305
2604,2020,225,365
2606,2020,225,365
2608,3216,235,385
2610,2020,225,365
2612,1620,195,305
2614,1620,195,305
2616,2416,215,345
2632,3216,235,385
2634,24,85,85
2618,2016,195,305
2620,2020,225,365
2622,3030,315,545
2624,2020,225,365
2626,2020,225,365
2628,2020,225,365
2630,2016,195,305
2586,2416,215,345
2636,3216,235,385
2256,1620,195,305
2588,2016,195,305
2590,2016,195,305
2592,2016,195,305
2594,2016,195,305
2596,1620,195,305
2598,2020,225,365
2600,1620,195,305
2638,2416,215,345
2640,2016,195,305
2038,2416,215,345
2642,1620,195,305
2646,2416,215,345
2648,2020,225,365
2584,36,125,125
2644,2016,195,305
2652,3030,315,545
208174,3624,295,505
2654,1620,195,305
2656,2016,195,305
2658,2020,225,365
2650,2020,225,365
198253,30,95,95
2662,,325,545
2664,,325,555
2666,,315,525
2660,,315,525
2668,2416,215,345
2672,,495,715
2674,2016,195,305
208093,,455,825
2670,1620,195,305
2676,24,85,85
2678,2016,195,305
2680,40,145,145
2684,1624,215,345
2686,1624,215,345
2682,3239,375,655
2688,2936,335,585
2690,1624,215,345
2692,2016,195,305
2694,2020,225,365
2696,2016,195,305
2699,2020,225,365
2701,2416,215,345
125460,3024,285,495
171946,3024,285,505
27906,2430,285,505
27908,2430,285,505
171757,2430,285,505
171766,2430,285,505
27910,2430,285,505
171775,2430,285,505
171784,2430,285,505
27912,3024,285,505
171793,2430,285,505
171865,2430,285,505
27914,2430,285,505
171802,2430,285,505
171811,2430,285,505
27916,2430,285,505
171820,2430,285,505
27918,2430,285,505
171829,2430,285,505
171838,2430,285,505
171847,2430,285,505
171955,3024,285,505
171856,2430,285,505
27920,2430,285,505
27922,2430,285,505
27924,3024,285,505
27926,2430,285,505
2762,2020,245,415
2764,2016,215,355
2766,24,85,85
2768,1620,215,355
2770,1620,215,355
2772,1624,235,395
2774,2016,215,355
2776,1620,215,355
2778,1620,215,355
2780,1624,235,395
2784,1620,215,355
2786,1620,215,355
2788,1620,215,355
204816,36,125,125
2790,1620,215,355
2792,2016,215,355
2794,,335,575
2796,,285,495
2798,3216,255,435
2802,1624,235,395
2800,30,95,95
2804,24,85,85
2782,2030,275,475
2806,2020,245,415
2808,1620,215,355
2812,2020,245,415
2814,2016,215,355
195018,36,125,125
195044,36,125,125
2816,2016,215,355
2818,1620,215,355
2820,24,85,85
2822,2416,235,395
2824,24,85,85
2826,1620,215,355
194993,24,85,85
2830,2416,235,395
2828,2416,235,395
2834,2020,245,415
2836,2020,245,415
2838,2016,215,355
2840,2416,235,395
2842,24,85,85
2844,1620,215,355
2846,1620,215,355
2848,24,85,85
2850,1620,215,355
2810,24,85,85
2852,24,85,85
2854,1620,215,355
2858,2016,215,405
2860,24,85,85
2864,2016,215,355
2862,2016,215,335
2866,2016,215,355
2868,3024,285,495
2872,24,85,85
2870,2016,215,355
2874,1620,215,355
2876,1620,215,355
2878,2416,235,395
2880,24,85,85
2882,2416,235,395
2884,2016,215,355
2886,36,125,125
2888,1620,215,355
2890,1624,235,395
2894,1620,215,355
2896,1620,215,355
2892,24,85,85
2898,1620,215,355
2902,1620,215,355
2900,24,85,85
2904,1620,215,355
2906,2020,245,415
2908,2024,245,415
2910,1620,215,355
2912,2016,215,355
2914,2016,215,355
2916,1620,215,355
2918,1620,215,355
2920,1624,235,395
2924,2020,245,415
2922,2416,235,395
2928,2020,245,415
2930,2020,245,415
195031,36,125,125
2926,2020,245,415
2932,24,85,85
2934,2416,235,395
2938,1620,215,355
2940,2016,215,355
2942,2020,245,415
2944,1620,215,355
2936,24,85,85
2946,2016,215,355
2948,30,95,95
2950,30,95,95
2952,1624,235,395
2954,30,95,95
2956,2416,235,395
2958,24,85,85
2960,24,85,85
2964,1620,215,355
2962,30,95,95
2966,24,85,85
2968,2416,235,395
2970,2416,235,395
7171,2030,275,475
7173,30,95,95
198382,30,95,95
7175,1620,215,355
7177,1624,235,395
7179,36,125,125
7181,30,95,95
7183,24,85,85
7185,1620,215,355
7187,24,85,85
7189,2016,215,355
7191,3629,355,635
7193,36,125,125
7195,1620,215,355
7197,36,125,125
7199,2430,285,495
7201,2416,235,395
7203,24,85,85
7205,24,85,85
7207,1624,235,395
7209,1624,235,395
7211,36,125,125
7213,2016,215,355
7215,2416,235,395
7217,2016,215,355
7219,24,85,85
7221,2016,215,355
7223,1620,215,355
7225,1624,235,395
7227,1624,235,395
7229,1624,235,395
7231,30,95,95
7233,1620,215,355
7235,1620,215,355
7237,3216,255,435
7239,2016,215,355
7241,1620,215,355
7243,1624,235,395
7245,1620,215,355
7247,2416,235,395
7249,2016,215,355
7251,24,85,85
7253,1620,215,355
198369,30,95,95
7255,1624,235,395
7257,1624,235,395
7259,36,125,125
7261,24,85,85
7263,2016,215,355
7265,24,85,85
7269,2416,235,395
7271,24,85,85
7273,24,85,85
7275,3629,355,635
7277,1624,235,395
7279,3629,355,635
7281,2016,215,355
7283,1620,215,355
7285,2016,215,355
7287,1620,215,355
7289,2016,215,355
7291,24,85,85
7293,30,95,95
7295,2416,235,395
7297,40,145,145
7301,40,145,145
7303,40,145,145
7305,2016,215,355
7307,30,95,95
7309,24,85,85
7311,24,85,85
7313,2016,215,355
7315,2016,215,355
7317,1620,215,355
7319,24,85,85
7321,1620,215,355
7323,1620,215,355
7325,30,95,95
7327,30,95,95
7329,30,95,95
7337,1620,215,355
198343,30,95,95
7331,24,85,85
7333,24,85,85
198357,36,125,125
7335,1620,215,355
7339,2016,215,355
20456,3226,305,545
20458,2020,245,425
20460,2020,245,425
20462,2020,245,425
20464,2020,245,425
20466,2632,305,545
20468,2020,245,425
205247,40,145,145
20470,2632,305,545
20472,24,85,85
20474,2632,305,545
20476,2016,215,365
20478,1620,215,365
20480,2416,235,405
20482,2416,235,405
20484,1624,235,405
20486,2416,235,405
20488,2416,235,405
20490,1620,215,365
20492,2632,305,545
20496,2632,305,545
20498,2416,235,405
20500,40,145,145
208806,,495,875
178723,30,95,95
178732,2936,375,685
178741,2430,305,545
178750,30,95,95
178777,2436,295,505
178814,30,95,95
178785,30,95,95
27269,1620,215,355
27271,2020,245,415
27273,2020,245,415
27275,1632,255,435
27277,1620,215,355
27279,1620,215,355
27281,2016,215,355
27283,2416,235,395
27285,2416,235,395
27289,1620,215,355
27287,40,145,145
27291,2020,245,415
27293,2016,215,355
27295,2016,215,355
27297,2416,235,395
27299,2020,245,415
27301,2416,235,395
27303,2416,235,395
27305,2016,215,355
27307,1620,215,355
27311,1620,215,355
27309,2632,305,535
27313,1620,215,355
27315,2020,245,415
27317,2416,235,395
27319,2416,235,395
27321,2016,215,355
27323,2016,215,355
27325,2016,215,355
27327,2020,245,415
27329,2016,215,355
27331,2016,215,355
27333,2416,235,395
27335,2016,215,355
178349,2430,295,495
178367,2430,295,495
178358,2430,295,495
178301,3624,335,555
178406,2436,335,605
178434,2436,335,605
178413,2436,335,605
178187,3024,305,495
178198,3024,305,495
178209,3024,305,495
178308,3624,335,555
178220,3024,305,495
178376,2430,295,495
178315,3624,335,555
178176,3024,305,495
28879,1620,215,365
28885,1624,235,405
28887,1624,235,405
28889,2020,245,425
28891,1624,235,405
28893,2016,215,365
28895,1624,235,405
28897,2020,245,425
28899,1624,235,405
28901,2020,245,425
28903,1624,235,405
28905,2020,245,425
28907,2020,245,425
